"source","target","weight"
"lasswitz_planeten01_1897.txt","hoffmann_zaches.txt",3
"lasswitz_planeten01_1897.txt","hoffmann_topf.txt",2
"lasswitz_planeten01_1897.txt","schubin_vollmondzauber01_1899.txt",1
"raabe_akten_1896.txt","raabe_stopfkuchen_1891.txt",10
"raabe_akten_1896.txt","fontane_reise_1894.txt",9
"raabe_akten_1896.txt","brodkafka_samuel_1912.txt",8
"raabe_akten_1896.txt","dickens_copperfield_1111.txt",7
"raabe_akten_1896.txt","kafka_landarzt_1920.txt",6
"raabe_akten_1896.txt","flaubert_november_1842.txt",5
"raabe_akten_1896.txt","spyri_heidilehr_1880.txt",4
"raabe_akten_1896.txt","andreas_fenitschka_1898.txt",3
"raabe_akten_1896.txt","goethe_werther.txt",2
"raabe_akten_1896.txt","fontane_wuthenow_1883.txt",1
"reventlow_dames_1913.txt","fontane_briest_1896.txt",10
"reventlow_dames_1913.txt","hesse_knulp_1915.txt",9
"reventlow_dames_1913.txt","andreas_fenitschka_1898.txt",8
"reventlow_dames_1913.txt","fontane_stechlin_1899.txt",7
"reventlow_dames_1913.txt","spyri_heidilehr_1880.txt",6
"reventlow_dames_1913.txt","walser_jakob_1909.txt",5
"reventlow_dames_1913.txt","fontane_irrungen_1888.txt",4
"reventlow_dames_1913.txt","goethe_werther.txt",3
"reventlow_dames_1913.txt","walser_geschwister_1907.txt",2
"reventlow_dames_1913.txt","may_winnetou_1893.txt",1
"schnitzler_casanova_1918.txt","keller_sinngedicht_1882.txt",10
"schnitzler_casanova_1918.txt","kretzer_timpe_1888.txt",9
"schnitzler_casanova_1918.txt","dickens_zwei_1859.txt",8
"schnitzler_casanova_1918.txt","mann_zauberberg_1924.txt",7
"schnitzler_casanova_1918.txt","storm_basch_1887.txt",6
"schnitzler_casanova_1918.txt","hoffmann_topf.txt",5
"schnitzler_casanova_1918.txt","heiberg_grevinde_1898.txt",4
"schnitzler_casanova_1918.txt","brod_beer_1912.txt",3
"schnitzler_casanova_1918.txt","lasswitz_planeten01_1897.txt",2
"schnitzler_casanova_1918.txt","meissner_prinzessin_1882.txt",1
"schnitzler_else_1924.txt","walser_jakob_1909.txt",10
"schnitzler_else_1924.txt","fontane_briest_1896.txt",9
"schnitzler_else_1924.txt","may_winnetou_1893.txt",8
"schnitzler_else_1924.txt","reventlow_dames_1913.txt",7
"schnitzler_else_1924.txt","fontane_stechlin_1899.txt",6
"schnitzler_else_1924.txt","hesse_knulp_1915.txt",5
"schnitzler_else_1924.txt","tolstoy_ehe_1921.txt",4
"schnitzler_else_1924.txt","fontane_irrungen_1888.txt",3
"schnitzler_else_1924.txt","andreas_fenitschka_1898.txt",2
"schnitzler_else_1924.txt","dickens_copperfield_1111.txt",1
"schnitzler_traumnovelle_1926.txt","tolstoy_herr_1916.txt",10
"schnitzler_traumnovelle_1926.txt","schreiner_halket_1898.txt",9
"schnitzler_traumnovelle_1926.txt","storm_riew_1885.txt",8
"schnitzler_traumnovelle_1926.txt","kraft_medizinmann_1896.txt",7
"schnitzler_traumnovelle_1926.txt","dickens_twist_1111.txt",6
"schnitzler_traumnovelle_1926.txt","hamsun_sklaven_1922.txt",5
"schnitzler_traumnovelle_1926.txt","heiberg_frau_1886.txt",4
"schnitzler_traumnovelle_1926.txt","dickens_zwei_1859.txt",3
"schnitzler_traumnovelle_1926.txt","storm_doppelgaenger_1887.txt",2
"schnitzler_traumnovelle_1926.txt","storm_schimmelreiter_1888.txt",1
"schnitzler_tanzerin_1905.txt","storm_doppelgaenger_1887.txt",10
"schnitzler_tanzerin_1905.txt","storm_riew_1885.txt",9
"schnitzler_tanzerin_1905.txt","hamsun_sklaven_1922.txt",8
"schnitzler_tanzerin_1905.txt","schnitzler_traumnovelle_1926.txt",7
"schnitzler_tanzerin_1905.txt","kafka_amerika_1925.txt",6
"schnitzler_tanzerin_1905.txt","tolstoy_herr_1916.txt",5
"schnitzler_tanzerin_1905.txt","may_wuste_1892.txt",4
"schnitzler_tanzerin_1905.txt","kafka_prozess_1925.txt",3
"schnitzler_tanzerin_1905.txt","musil_toerless.txt",2
"schnitzler_tanzerin_1905.txt","kraft_medizinmann_1896.txt",1
"hoffmann_zaches.txt","altenberg_prodromos_1906.txt",10
"hoffmann_zaches.txt","heyking_erzaehlungen_1918.txt",9
"hoffmann_zaches.txt","hoffmann_topf.txt",8
"hoffmann_zaches.txt","goethe_farbenlehre.txt",7
"hoffmann_zaches.txt","lasswitz_seife_1890.txt",6
"hoffmann_zaches.txt","lasswitz_planeten01_1897.txt",5
"hoffmann_zaches.txt","bonsels_himmelsvolk_1915.txt",4
"hoffmann_zaches.txt","keller_sinngedicht_1882.txt",3
"hoffmann_zaches.txt","fontane_wuthenow_1883.txt",2
"hoffmann_zaches.txt","musil_mann.txt",1
"hoffmann_topf.txt","keller_sinngedicht_1882.txt",10
"hoffmann_topf.txt","heyking_erzaehlungen_1918.txt",9
"hoffmann_topf.txt","schnitzler_casanova_1918.txt",8
"hoffmann_topf.txt","hoffmann_zaches.txt",7
"hoffmann_topf.txt","mann_zauberberg_1924.txt",6
"hoffmann_topf.txt","kretzer_timpe_1888.txt",5
"hoffmann_topf.txt","lasswitz_planeten01_1897.txt",4
"hoffmann_topf.txt","storm_basch_1887.txt",3
"hoffmann_topf.txt","eschstruth_katz_1886.txt",2
"hoffmann_topf.txt","schubin_vollmondzauber01_1899.txt",1
"hoffmann_nacht.txt","walser_Schlacht_1908.txt",10
"hoffmann_nacht.txt","raabe_odfeld_1889.txt",9
"hoffmann_nacht.txt","strindberg_inselbauern_1918.txt",8
"hoffmann_nacht.txt","kraft_medizinmann_1896.txt",7
"hoffmann_nacht.txt","meissner_prinzessin_1882.txt",6
"hoffmann_nacht.txt","tolstoy_herr_1916.txt",5
"hoffmann_nacht.txt","hesse_Rad_1906.txt",4
"hoffmann_nacht.txt","dickens_zwei_1859.txt",3
"hoffmann_nacht.txt","schubin_vollmondzauber02_1899.txt",2
"hoffmann_nacht.txt","schubin_etiquette_1887.txt",1
"heiberg_charaktere_1901.txt","sapper_pfaffling_1907.txt",10
"heiberg_charaktere_1901.txt","tolstoy_anna1_1920.txt",9
"heiberg_charaktere_1901.txt","sturza_geluebde_1905.txt",8
"heiberg_charaktere_1901.txt","sapper_dummerle_1905.txt",7
"heiberg_charaktere_1901.txt","bonsels_maja_1912.txt",6
"heiberg_charaktere_1901.txt","akunian_fluegel_1895.txt",5
"heiberg_charaktere_1901.txt","bierbaum_stilpe_1897.txt",4
"heiberg_charaktere_1901.txt","heiberg_todsunden_1891.txt",3
"heiberg_charaktere_1901.txt","goethe_lehr.txt",2
"heiberg_charaktere_1901.txt","dickens_weihnachts_1843.txt",1
"storm_doppelgaenger_1887.txt","schnitzler_tanzerin_1905.txt",10
"storm_doppelgaenger_1887.txt","storm_riew_1885.txt",9
"storm_doppelgaenger_1887.txt","schnitzler_traumnovelle_1926.txt",8
"storm_doppelgaenger_1887.txt","kafka_amerika_1925.txt",7
"storm_doppelgaenger_1887.txt","hamsun_sklaven_1922.txt",6
"storm_doppelgaenger_1887.txt","tolstoy_herr_1916.txt",5
"storm_doppelgaenger_1887.txt","schreiner_halket_1898.txt",4
"storm_doppelgaenger_1887.txt","kafka_verwandlung_1915.txt",3
"storm_doppelgaenger_1887.txt","musil_toerless.txt",2
"storm_doppelgaenger_1887.txt","kafka_prozess_1925.txt",1
